Income_per_month,Age,Rent_per_month,Loan_Repayment_per_month,Insurance_premium,Healthcare_cost_per_month,Education_cost_per_month,Desired_Savings_per_month,Dependents_0,Dependents_1,Dependents_2,Dependents_3,Dependents_4,Occupation_Professional,Occupation_Retired,Occupation_Self_Employed,Occupation_Student,Risk_Tolerance
8716,54,1743,0,249,388,633,751,0,0,1,0,0,1,0,0,0,0.004105800497179804
6144,45,1843,381,258,219,435,353,0,0,0,0,1,0,1,0,0,0.003338008860355168
9041,31,1808,1000,234,416,831,688,0,0,0,0,1,0,1,0,0,0.005264431804429384
61552,47,12310,0,2504,1884,0,8925,1,0,0,0,0,0,0,0,1,0.0547889763373363
73774,56,22132,0,2121,2328,4712,10235,0,0,0,0,1,0,0,1,0,0.06153145664159605
19908,22,5972,0,909,651,1413,1601,0,0,0,1,0,1,0,0,0,0.01066674867025234
51819,29,10363,0,2398,1833,3263,7043,0,0,0,1,0,0,1,0,0,0.04879940798701698
91231,52,18246,13697,2587,2993,0,11995,1,0,0,0,0,0,1,0,0,0.08293836041766278
125345,58,37603,18004,4750,4728,7574,11845,0,1,0,0,0,0,0,0,1,0.1217564771259595
24634,59,3695,0,1092,1158,1364,1532,0,1,0,0,0,0,0,0,1,0.016224806216929906
4758,18,951,0,105,160,238,415,0,0,0,0,1,0,0,1,0,0.0017349710242975302
15556,63,4667,0,576,565,1129,1364,0,0,0,0,1,0,1,0,0,0.009251194838535601
21322,18,3198,3920,1051,822,0,1105,1,0,0,0,0,0,0,1,0,0.016055177832050044
24386,59,3658,4766,753,1070,1770,2309,0,0,0,1,0,1,0,0,0,0.021077566794896467
25813,60,5162,0,1080,1137,0,1399,1,0,0,0,0,0,0,1,0,0.015622675049549345
73428,37,11014,11599,3222,2893,6660,10655,0,1,0,0,0,0,0,0,1,0.07418017907202362
83157,51,24947,0,3517,3585,7815,11681,0,0,0,1,0,0,0,1,0,0.07144033346361323
26150,51,3922,0,1267,891,1513,1362,0,0,0,0,1,0,0,0,1,0.016830905299746252
72239,41,21671,0,3108,3110,3930,10742,0,1,0,0,0,0,1,0,0,0.06117632821009319
39937,45,7987,5823,1916,1554,2879,2410,0,0,1,0,0,1,0,0,0,0.03132669236553231
31588,28,6317,2045,850,1482,2227,2326,0,1,0,0,0,0,1,0,0,0.023430540648317705
61956,25,18586,0,2338,1894,4470,7012,0,0,0,1,0,0,0,1,0,0.05701894481224816
31785,52,4767,3690,996,1509,2849,2379,0,0,0,1,0,0,1,0,0,0.025487904801772866
155624,58,46687,0,6486,4721,0,26811,1,0,0,0,0,0,0,0,1,0.14258406524840142
9492,33,1423,740,232,404,736,719,0,0,0,1,0,0,1,0,0,0.004711899579996151
19867,33,3973,2124,504,883,1040,1899,0,0,1,0,0,1,0,0,0,0.012063454903649094
27112,59,5422,0,648,1054,1879,2133,0,0,1,0,0,0,0,0,1,0.018317881609307144
42638,23,12791,0,1196,1618,2993,6112,0,0,0,1,0,1,0,0,0,0.03176713097890458
82728,37,16545,5890,2117,2492,5877,10616,0,0,0,0,1,0,0,1,0,0.07423275395154778
29420,28,5884,0,1271,946,2437,2729,0,0,0,1,0,1,0,0,0,0.020804772608686163
9615,25,1923,0,361,474,950,783,0,0,0,0,1,0,0,0,1,0.0048408568316592035
58862,37,11772,9877,1833,2291,3961,6276,0,0,0,1,0,0,0,0,1,0.06100769180407227
54880,49,16464,0,1435,1842,3447,6334,0,1,0,0,0,1,0,0,0,0.05002747781439282
6345,50,1903,805,279,310,627,421,0,0,0,1,0,0,1,0,0,0.004129607989794521
29908,23,4486,0,1387,1012,2097,2110,0,1,0,0,0,0,0,1,0,0.020154034477217222
8407,45,1681,559,383,348,681,453,0,0,0,0,1,0,0,0,1,0.004238725664278643
17627,25,3525,2258,841,620,1016,1684,0,0,0,1,0,0,0,1,0,0.010916727342706873
14569,31,4370,0,644,550,1426,1023,0,0,0,0,1,0,1,0,0,0.008746277599331803
57317,20,11463,0,2234,2223,3542,6798,0,0,1,0,0,1,0,0,0,0.053164114966381834
32939,19,6587,3274,1083,1146,0,2951,1,0,0,0,0,1,0,0,0,0.023754917735193226
10726,39,3217,0,307,328,1004,639,0,0,0,0,1,0,0,0,1,0.0060034560543445695
60657,50,12131,0,1224,2668,3773,7846,0,1,0,0,0,0,0,0,1,0.05685725225823987
9527,60,2858,1192,428,378,0,529,1,0,0,0,0,0,0,1,0,0.005567977335267031
39067,38,7813,3458,1292,1794,3051,3113,0,0,0,1,0,0,1,0,0,0.03071464140956228
15642,23,3128,2556,722,728,1309,1286,0,1,0,0,0,1,0,0,0,0.010427681765246218
22390,57,6717,0,664,803,0,2131,1,0,0,0,0,0,0,1,0,0.015444118854938963
44907,24,13472,0,1353,1414,0,6582,1,0,0,0,0,0,0,1,0,0.030585684157899227
45529,23,13658,2331,939,2245,3325,5271,0,0,0,0,1,0,0,1,0,0.03522516928119228
87424,61,26227,0,3021,4247,5590,9237,0,0,0,1,0,0,1,0,0,0.07326557456407488
28089,25,5617,1995,973,1025,1625,2334,0,0,0,1,0,1,0,0,0,0.02058157736542319
38334,41,11500,0,1519,1540,2665,3558,0,0,0,1,0,1,0,0,0,0.029791109091883032
21136,44,4227,0,898,941,1450,1232,0,0,0,0,1,0,1,0,0,0.014698150753011152
34701,45,6940,0,1055,1658,2937,2832,0,0,0,0,1,0,1,0,0,0.024742928678704
42639,22,6395,0,2039,1531,3469,4774,0,0,0,1,0,0,0,1,0,0.029902210724085047
27730,36,8319,0,934,897,0,1668,1,0,0,0,0,0,0,1,0,0.018373432425408148
7086,26,2125,961,263,274,375,348,0,0,0,1,0,0,0,1,0,0.0042883246072259705
39109,42,11732,0,1479,1583,2428,2269,0,0,0,0,1,0,1,0,0,0.02892511154802269
40158,61,8031,0,1859,1237,2278,4207,0,0,0,1,0,1,0,0,0,0.028168231678646464
17410,64,3482,2563,710,825,1113,1357,0,0,0,0,1,1,0,0,0,0.011074451981279375
10736,62,2147,0,328,396,649,853,0,0,0,1,0,1,0,0,0,0.0049837017873475085
97699,30,29309,0,4023,3207,0,12084,1,0,0,0,0,0,0,1,0,0.0756284682060856
44449,54,13334,2499,2079,1498,0,6360,1,0,0,0,0,1,0,0,0,0.03266784778282805
24976,19,4995,3745,1115,1167,2131,1462,0,0,0,0,1,0,0,1,0,0.021502133746525594
12080,57,3624,0,258,369,1045,770,0,0,0,0,1,0,1,0,0,0.006815886739821801
15545,31,2331,0,341,513,1164,922,0,1,0,0,0,0,0,0,1,0.006731568536811343
85052,48,25515,6823,3433,3754,4661,7184,0,0,1,0,0,0,1,0,0,0.07458292248875592
33492,23,6698,0,1655,1109,2540,3222,0,1,0,0,0,0,0,1,0,0.023777733248949
19312,42,5793,0,733,783,1730,1905,0,0,0,0,1,1,0,0,0,0.011084371769868841
45103,56,6765,0,1491,1600,3427,6705,0,0,0,0,1,0,0,0,1,0.03272042266235222
15637,63,3127,0,585,526,879,886,0,0,0,1,0,0,0,0,1,0.007207718389105691
99670,48,19934,0,3353,3106,8291,10671,0,1,0,0,0,0,0,0,1,0.08437077788998161
88538,55,17707,0,2337,3260,4992,9141,0,0,1,0,0,0,1,0,0,0.07603319558053578
20654,33,4130,1489,586,768,1783,1855,0,1,0,0,0,0,0,0,1,0.01641923407328343
18142,44,5442,0,525,682,0,999,1,0,0,0,0,0,0,1,0,0.008144146431951242
3693,47,554,195,140,168,0,330,1,0,0,0,0,0,0,1,0,0.0010703451888033361
9169,21,1833,1134,412,426,697,522,0,1,0,0,0,0,1,0,0,0.005187057453431553
10274,56,2054,1673,221,382,605,829,0,1,0,0,0,1,0,0,0,0.00621673150901808
33426,33,6685,0,1192,1356,1916,3184,0,0,0,0,1,1,0,0,0,0.02323809674968207
23108,53,4621,0,829,705,1678,1641,0,0,0,1,0,0,1,0,0,0.016182151125995203
10225,24,2045,0,499,407,0,840,1,0,0,0,0,1,0,0,0,0.004227813896830231
23957,38,4791,0,1066,1182,1987,2005,0,0,1,0,0,1,0,0,0,0.017931009854317986
44946,19,8989,6261,1426,2145,2776,5800,0,0,0,1,0,0,0,0,1,0.037626750098701894
45762,25,6864,8231,1752,1439,3966,5386,0,1,0,0,0,0,1,0,0,0.03800370206510159
6563,59,984,853,260,250,0,385,1,0,0,0,0,0,1,0,0,0.002745797481564073
27074,44,8122,0,1085,1134,1646,1434,0,1,0,0,0,1,0,0,0,0.01968185254035866
9919,19,1983,0,468,373,0,626,1,0,0,0,0,1,0,0,0,0.003884589211634722
61718,23,18515,3169,2309,2629,4493,7535,0,0,1,0,0,0,1,0,0,0.06080929603228296
56177,21,16853,10011,1493,2003,4221,3058,0,0,0,1,0,0,0,1,0,0.05584840975869122
14625,38,4387,0,574,677,1389,778,0,0,1,0,0,0,1,0,0,0.008625256178540323
16254,18,4876,3052,439,531,837,1106,0,0,1,0,0,0,0,0,1,0.011759909372811447
20742,55,3111,0,487,821,1825,1693,0,0,0,1,0,1,0,0,0,0.014138674676565294
4947,29,989,895,189,245,424,264,0,0,0,1,0,0,0,0,1,0.0027269498832440883
39250,44,11775,0,1116,1877,2884,2768,0,0,1,0,0,0,1,0,0,0.030018272250581797
24117,31,4823,0,937,1146,2089,2226,0,1,0,0,0,1,0,0,0,0.01805599919054525
65192,32,19557,0,2908,1956,4123,9031,0,0,0,1,0,0,1,0,0,0.06110093781681325
12459,41,2491,978,303,572,873,762,0,0,1,0,0,0,1,0,0,0.006781167479758671
18281,35,3656,3630,398,577,1629,1663,0,0,1,0,0,0,0,0,1,0.012834222477050568
8988,34,1797,0,202,445,485,746,0,0,1,0,0,0,0,0,1,0.004118696222346109
13433,26,2015,0,658,651,1107,1306,0,1,0,0,0,0,0,1,0,0.006474646012344185
11653,64,2330,0,264,549,802,925,0,0,0,0,1,1,0,0,0,0.005661223348008007
66551,35,13310,0,3175,2811,5027,8495,0,0,0,0,1,0,1,0,0,0.05929057639923578
17160,35,2574,0,845,547,1338,1674,0,0,0,1,0,1,0,0,0,0.008172913818860693
33133,22,6626,0,733,1198,2322,2027,0,0,0,0,1,0,0,0,1,0.02198225151425573
22122,26,4424,4296,798,1063,0,2148,1,0,0,0,0,1,0,0,0,0.018717649089462607
10865,52,2173,1939,444,498,543,720,0,0,0,1,0,0,0,1,0,0.006655186164672458
26220,61,5244,3597,553,853,2043,1857,0,0,0,1,0,0,1,0,0,0.020765093454328303
48447,63,9689,0,1721,2170,4206,6082,0,0,1,0,0,0,1,0,0,0.03679547181490468
11415,18,2283,0,372,515,0,961,1,0,0,0,0,0,1,0,0,0.004864664324273921
57310,58,11462,0,2019,2198,5026,6297,0,0,0,0,1,0,0,0,1,0.052952823469426216
15201,26,2280,0,553,638,1449,1515,0,0,0,1,0,0,1,0,0,0.007532095475981216
20385,49,4077,1625,845,820,0,1833,1,0,0,0,0,0,0,0,1,0.01484297966641735
45866,37,6880,0,1088,2163,3471,5207,0,1,0,0,0,0,0,1,0,0.03218971397281581
17644,30,3528,0,878,606,1390,946,0,1,0,0,0,0,1,0,0,0.008578633172169834
30915,57,6183,2444,875,931,2403,1755,0,0,1,0,0,1,0,0,0,0.02258140674505945
23323,28,3498,2981,1152,738,0,1261,1,0,0,0,0,0,0,0,1,0.016377570961207674
33271,63,4990,6117,1349,1072,3025,3125,0,0,0,1,0,0,0,0,1,0.02796190007598558
4466,60,893,0,180,198,235,422,0,1,0,0,0,1,0,0,0,0.0016734683350428435
6941,59,1388,0,330,338,509,639,0,1,0,0,0,1,0,0,0,0.003185244116077398
49105,43,9821,0,2287,1978,3954,6395,0,0,0,0,1,0,0,1,0,0.03720218314707277
68782,57,13756,0,1844,2719,3752,7768,0,0,0,0,1,0,0,0,1,0.05954948288142083
14480,28,4344,0,592,564,0,1033,1,0,0,0,0,0,0,1,0,0.007446785294111812
24679,42,4935,0,867,881,2291,2329,0,0,0,0,1,1,0,0,0,0.018409143664330226
37976,57,11393,0,1320,1573,0,2801,1,0,0,0,0,0,1,0,0,0.026487819491590996
52235,42,10447,0,1067,1780,5058,6748,0,0,0,1,0,1,0,0,0,0.04900177167424208
5924,37,888,0,211,206,393,532,0,0,0,1,0,1,0,0,0,0.0022081449400150385
14766,59,4429,0,337,686,875,1060,0,0,0,1,0,0,0,1,0,0.008465547582249927
22991,28,6897,0,645,938,1928,1285,0,0,0,0,1,0,0,1,0,0.01689240798900094
52652,61,7897,5656,1069,2029,4551,6006,0,0,0,0,1,1,0,0,0,0.051513462145094766
221393,27,44278,0,7090,7561,12507,43589,0,0,1,0,0,0,0,1,0,0.22275976454389804
24997,20,4999,3102,1193,1019,1758,1557,0,1,0,0,0,0,0,0,1,0.020584553302000028
9733,56,1946,1098,428,318,953,771,0,0,0,1,0,0,0,1,0,0.005721734058403747
41388,44,12416,0,899,1780,3798,4605,0,0,0,0,1,0,0,1,0,0.03343762337737058
86314,52,25894,0,3572,2687,6639,12092,0,1,0,0,0,0,1,0,0,0.07218927750211787
32707,57,4906,0,1368,1554,2770,2865,0,0,0,1,0,0,1,0,0,0.023392845451677732
14525,48,2905,0,629,593,817,1052,0,0,0,1,0,0,1,0,0,0.006946827949202747
64559,38,19367,10377,2564,2763,5096,2599,0,1,0,0,0,0,0,0,1,0.06257501840120783
51010,39,15303,3308,1121,1868,4442,5950,0,1,0,0,0,0,0,1,0,0.05063556085492706
13201,36,2640,2086,522,443,828,1219,0,0,0,0,1,0,0,1,0,0.008323694605420569
40704,31,12211,6830,1076,1908,3596,1799,0,1,0,0,0,0,1,0,0,0.035425549010699484
66620,54,19986,10477,2518,2280,5346,7266,0,1,0,0,0,0,0,0,1,0.06804478982943915
77223,62,23167,0,3116,3301,4815,11248,0,0,0,0,1,0,0,1,0,0.06575133470755472
28446,40,8534,0,659,1091,2079,1906,0,0,0,1,0,0,0,1,0,0.021021023999936512
22527,43,4505,0,765,964,1692,2195,0,1,0,0,0,0,0,1,0,0.016579934648432774
80079,60,12011,0,2161,2403,4261,8424,0,0,1,0,0,0,0,1,0,0.06932741849405706
11393,61,2278,1726,503,415,0,1026,1,0,0,0,0,0,0,0,1,0.006381399999603209
42608,57,12782,0,2042,1696,3679,5277,0,1,0,0,0,0,1,0,0,0.03193973530036128
10025,29,3007,0,355,378,756,525,0,1,0,0,0,0,1,0,0,0.0054033088446819024
70351,18,10552,0,2578,3361,0,8400,1,0,0,0,0,0,0,0,1,0.059672488259930205
24404,51,4880,2649,546,1163,1482,2134,0,0,1,0,0,0,0,1,0,0.019938775064825817
82769,61,16553,10142,2621,3490,4312,9629,0,0,0,1,0,0,0,1,0,0.07924720708352263
44448,36,6667,3634,1082,1350,3858,4791,0,0,1,0,0,0,0,0,1,0.033970316024624886
11275,40,2255,1734,463,341,0,660,1,0,0,0,0,0,0,0,1,0.005950881174820402
93775,24,18755,7629,4573,4249,5595,13152,0,1,0,0,0,1,0,0,0,0.0868656047202322
103771,24,15565,0,4587,4114,9972,23555,0,0,0,1,0,0,0,0,1,0.10653654549314245
60765,18,12153,0,1922,2863,5397,7911,0,0,1,0,0,0,0,1,0,0.05775102521015072
16312,35,3262,0,651,761,1430,1175,0,0,1,0,0,0,0,0,1,0.008427852385609958
23485,25,4697,3139,1172,983,2147,1949,0,0,0,1,0,0,1,0,0,0.020405997107389648
33701,42,5055,5461,715,1408,2122,1887,0,0,1,0,0,0,0,1,0,0.024793519600510273
17085,59,2562,0,484,693,0,1455,1,0,0,0,0,0,0,0,1,0.0068525899576028235
116172,46,23234,0,2599,3734,10973,26838,0,0,0,1,0,0,0,0,1,0.11485032030997355
33671,40,6734,0,1317,1646,0,2065,1,0,0,0,0,0,0,0,1,0.020954561416387095
3450,46,517,0,156,117,188,265,0,0,0,1,0,0,0,1,0,0.0008798852478855971
39357,18,7871,0,1216,1798,0,3886,1,0,0,0,0,0,0,0,1,0.025723995770202145
22706,32,4541,0,722,841,1778,1523,0,1,0,0,0,0,0,0,1,0.016048233980037418
28254,32,8476,0,814,978,2451,1669,0,1,0,0,0,0,1,0,0,0.020942657670079735
22338,45,4467,1734,824,804,1225,1943,0,0,1,0,0,1,0,0,0,0.01723761663191434
57216,53,17164,0,1361,1950,3103,6814,0,0,0,1,0,0,1,0,0,0.05192910128699337
73475,59,14695,0,1884,3348,4212,8043,0,0,0,1,0,1,0,0,0,0.06399057223292458
37623,57,7524,0,844,1853,0,3218,1,0,0,0,0,0,1,0,0,0.023975137041879365
22868,49,4573,2072,555,714,1227,1507,0,0,1,0,0,0,0,0,1,0.017351694200693196
29024,63,5804,3362,1315,1346,2509,2071,0,0,1,0,0,0,0,0,1,0.023441452415766114
30474,30,6094,0,774,1094,1881,1612,0,0,0,1,0,0,0,1,0,0.019709627948409164
15788,38,3157,0,544,477,1555,1496,0,1,0,0,0,0,0,1,0,0.008365357717496325
47671,56,7150,0,1953,1861,3572,6329,0,0,0,1,0,0,1,0,0,0.034171687732991035
43346,55,13004,0,1112,1701,3067,5075,0,0,0,1,0,0,1,0,0,0.03133066028096809
102878,26,20575,0,3443,4144,9848,25513,0,0,0,0,1,1,0,0,0,0.10400997533940556
81898,37,12284,12044,2164,2823,0,11433,1,0,0,0,0,0,0,1,0,0.07595185331410217
17333,37,2600,0,822,847,0,1301,1,0,0,0,0,0,1,0,0,0.006969643462958517
57825,25,8673,5694,1220,2387,2951,6896,0,0,0,0,1,0,0,0,1,0.05488817422323095
14019,31,2102,0,527,698,1100,1075,0,0,1,0,0,0,1,0,0,0.006488533716369436
52349,37,10469,4013,2430,2519,0,7760,1,0,0,0,0,1,0,0,0,0.05112063851695193
19844,52,5953,1455,864,978,1197,1555,0,0,1,0,0,0,0,1,0,0.011996000341240728
13231,62,3969,1183,357,549,1013,1161,0,1,0,0,0,0,0,1,0,0.008901026301327466
37533,38,11260,4154,1355,1548,2843,2727,0,0,1,0,0,0,0,0,1,0.03238910172346407
3530,58,1059,0,77,114,0,332,1,0,0,0,0,0,0,1,0,0.0012608051297210753
7392,58,1108,472,209,325,630,443,0,0,1,0,0,0,0,1,0,0.0033558644798162064
26028,39,5205,5018,821,1223,1717,1422,0,1,0,0,0,1,0,0,0,0.020614312667768423
32045,60,9613,0,712,1327,3016,3010,0,0,0,0,1,0,0,1,0,0.02523594217160044
22325,23,4465,0,558,821,0,1894,1,0,0,0,0,0,1,0,0,0.01453447424128497
8479,61,1695,1694,384,333,765,842,0,1,0,0,0,0,0,0,1,0.005688998756058511
15593,44,4678,2817,530,756,881,972,0,0,0,1,0,0,0,1,0,0.01138097344869386
41024,21,12307,7142,1980,1963,4059,733,0,0,0,0,1,0,1,0,0,0.03561303301504038
47780,21,9556,5464,1179,1574,4471,5825,0,0,0,0,1,0,0,0,1,0.039544245233045595
29613,45,5922,0,1187,1437,0,2883,1,0,0,0,0,0,0,0,1,0.019283077039062145
75691,44,22707,7611,3248,2832,5242,9586,0,1,0,0,0,1,0,0,0,0.0697480175302504
41227,34,8245,0,1784,1686,4105,5248,0,0,0,1,0,0,0,1,0,0.03168678069132991
16497,56,4949,1896,706,666,1645,776,0,1,0,0,0,0,0,0,1,0.011417676666474884
23969,55,7190,1266,599,1036,1848,2334,0,0,1,0,0,0,0,0,1,0.01955785518299034
9765,46,2929,722,326,389,0,817,1,0,0,0,0,0,0,0,1,0.005516394434601809
27513,57,8254,0,1286,1067,1788,1964,0,0,1,0,0,0,0,0,1,0.02054090623220638
73030,24,14606,0,2709,3468,7109,9160,0,0,1,0,0,1,0,0,0,0.06621359685582381
51905,25,10381,0,1619,1652,4015,6745,0,0,0,0,1,0,0,0,1,0.04887380640143797
92093,58,27628,0,1881,3369,7490,13052,0,0,0,0,1,0,0,0,1,0.07733467184347367
23544,50,7063,0,900,878,1640,1472,0,0,1,0,0,1,0,0,0,0.017111635316828126
88065,49,13209,11621,4124,3335,8576,11769,0,1,0,0,0,1,0,0,0,0.08392438740345566
25701,52,7710,4859,671,938,0,1468,1,0,0,0,0,1,0,0,0,0.021317625678761533
97364,35,19472,18411,4853,3773,0,12240,1,0,0,0,0,0,0,0,1,0.08829504625597419
29479,60,5895,4633,775,1253,2540,1720,0,1,0,0,0,0,1,0,0,0.02413484563816976
52824,33,10564,6483,1960,2030,4704,6101,0,0,1,0,0,0,1,0,0,0.05453502974944598
97640,35,29292,8801,3359,3709,0,13594,1,0,0,0,0,0,0,0,1,0.08299589519148168
25699,55,7709,2880,1107,1247,1410,1714,0,0,0,0,1,0,0,1,0,0.02156066049920344
35727,42,7145,7064,1239,1687,3028,2652,0,0,0,1,0,0,0,1,0,0.030200796360627963
84123,51,16824,15022,2531,3191,6066,11826,0,0,0,0,1,0,0,1,0,0.0802689453082376
26971,21,5394,3308,1315,1237,2368,1465,0,1,0,0,0,1,0,0,0,0.02152594123914031
10427,22,1564,0,386,367,760,878,0,0,0,1,0,0,0,1,0,0.004502592040758428
166601,31,33320,0,3552,6714,0,35893,1,0,0,0,0,0,0,1,0,0.14503028511456365
20601,18,3090,3667,685,752,0,1634,1,0,0,0,0,1,0,0,0,0.015612755260959878
34062,39,6812,0,1193,1435,3248,2723,0,0,0,1,0,0,1,0,0,0.0244254954438411
75641,63,22692,0,1589,3612,0,9918,1,0,0,0,0,0,0,0,1,0.061284453905718364
18437,38,3687,2989,746,568,1482,1227,0,0,0,1,0,0,1,0,0,0.011829347892937705
13395,30,2009,0,462,440,750,841,0,0,1,0,0,1,0,0,0,0.005524330265473382
36751,53,11025,0,860,1541,3614,3601,0,1,0,0,0,0,0,1,0,0.029354638393946548
7147,46,1429,789,214,216,710,404,0,0,0,0,1,0,0,1,0,0.0038171346492263556
23828,55,7148,0,834,1187,2102,1432,0,0,0,1,0,0,1,0,0,0.017923074023446412
36496,26,5474,4529,1685,1246,3505,2736,0,0,0,1,0,1,0,0,0,0.028720763903079698
24172,50,4834,0,818,764,1297,1472,0,0,1,0,0,1,0,0,0,0.01635574742631085
8727,39,2618,0,411,347,532,529,0,0,0,0,1,0,1,0,0,0.0045779824340383656
107397,34,16109,12837,4586,4045,9622,17488,0,0,1,0,0,0,0,1,0,0.11369466493930082
32590,40,9777,1700,1283,1349,2319,1821,0,0,1,0,0,1,0,0,0,0.025732923579932666
94265,53,18853,9257,3645,3464,8827,13052,0,1,0,0,0,0,1,0,0,0.08953204389308055
24365,23,4873,0,1020,848,0,2355,1,0,0,0,0,0,0,1,0,0.016391458665232925
14837,56,2225,828,494,560,1035,765,0,0,0,0,1,0,0,1,0,0.00703511406764899
37208,46,7441,6799,1215,1500,2840,2321,0,0,1,0,0,0,0,1,0,0.030171036994859565
25243,44,3786,0,670,1192,0,1985,1,0,0,0,0,0,0,0,1,0.015512565396206277
11692,22,3507,1613,429,377,0,652,1,0,0,0,0,1,0,0,0,0.007061897496840547
97224,26,29167,0,3969,4409,0,11452,1,0,0,0,0,1,0,0,0,0.07593201373692324
18235,41,5470,2017,510,559,0,1306,1,0,0,0,0,0,0,1,0,0.01014496779044645
6882,36,1376,446,185,340,625,454,0,1,0,0,0,0,0,0,1,0.003488789646915045
86810,50,26043,0,2221,3469,4773,12450,0,1,0,0,0,1,0,0,0,0.07271205036078271
20040,47,6012,0,436,618,1666,1885,0,0,1,0,0,1,0,0,0,0.015101886148602401
18447,57,2767,0,875,626,0,1503,1,0,0,0,0,0,0,0,1,0.007327747831038225
7307,21,2192,0,345,305,367,601,0,0,1,0,0,1,0,0,0,0.0037843993468811192
120777,49,24155,6775,2968,3724,6721,23249,0,0,0,1,0,1,0,0,0,0.11759214987610184
10693,18,2138,945,475,451,695,813,0,1,0,0,0,0,1,0,0,0.005876482760399411
31436,51,9430,0,1003,1366,2008,1987,0,1,0,0,0,1,0,0,0,0.023318447037256742
62258,38,12451,6809,2319,3012,4926,8139,0,0,0,0,1,0,0,0,1,0.06468495743418716
42037,48,8407,0,1522,1791,3067,4923,0,0,0,1,0,0,0,0,1,0.030915021139069482
28601,31,5720,0,1169,1216,1717,2633,0,1,0,0,0,0,0,1,0,0.019849496967520627
7689,43,1153,0,293,259,0,709,1,0,0,0,0,0,1,0,0,0.0026614792785536155
15696,39,3139,2194,436,489,0,1202,1,0,0,0,0,0,0,1,0,0.008639143882565575
34863,51,5229,3584,1094,1425,0,2509,1,0,0,0,0,0,1,0,0,0.023714246601976418
15981,50,3196,0,493,509,1264,1281,0,0,1,0,0,0,1,0,0,0.00801221324371135
35300,30,7060,0,1691,1315,2823,2441,0,1,0,0,0,0,0,1,0,0.024498901879403148
51758,49,15527,0,1104,2244,3123,6720,0,0,1,0,0,1,0,0,0,0.04806931154683231
64793,25,12958,0,2816,3029,3342,8839,0,1,0,0,0,0,1,0,0,0.057974220453413695
11248,39,2249,0,375,400,1094,1041,0,0,0,0,1,0,0,1,0,0.005750501445313198
173905,58,34781,0,7308,6975,14049,26923,0,0,1,0,0,0,0,1,0,0.16378662137952515
55433,37,11086,6772,1617,1936,3501,5557,0,1,0,0,0,0,0,1,0,0.054900077969538316
29958,38,5991,0,688,1438,2853,2574,0,0,0,0,1,0,0,1,0,0.021456502719014052
71724,51,14344,10901,3166,2761,7027,7239,0,1,0,0,0,0,0,1,0,0.07062294288384126
199043,47,39808,11257,4602,8561,14135,43867,0,0,0,1,0,1,0,0,0,0.19202230762057998
9489,23,1897,1221,421,356,936,683,0,0,1,0,0,0,0,0,1,0.005682054904045885
25052,52,7515,2322,903,814,0,1972,1,0,0,0,0,1,0,0,0,0.019023178578018145
4474,44,671,0,180,140,314,415,0,0,0,0,1,0,0,0,1,0.0014949121404324631
34998,37,5249,5855,979,1684,2547,2942,0,0,0,0,1,0,1,0,0,0.0273081860079398
40185,55,8037,3955,1622,1655,0,4907,1,0,0,0,0,0,1,0,0,0.030608499671654996
29074,57,4361,0,1359,1032,2530,2137,0,0,0,0,1,0,0,1,0,0.020131218963461452
17771,31,3554,0,451,697,0,1270,1,0,0,0,0,1,0,0,0,0.007713627607168436
5821,27,1746,0,259,249,0,559,1,0,0,0,0,0,0,1,0,0.0026704070882841344
40448,59,8089,0,1511,1838,3050,4925,0,1,0,0,0,1,0,0,0,0.030087710770708053
96114,32,14417,0,2538,2962,6437,13198,0,0,1,0,0,0,1,0,0,0.07988802542640211
18697,57,3739,1411,842,638,1416,1847,0,0,0,1,0,1,0,0,0,0.011081395833292
42659,60,12797,0,1140,1336,3236,5077,0,0,0,0,1,0,0,1,0,0.03080391950686747
8556,20,2566,0,397,426,427,800,0,1,0,0,0,0,0,1,0,0.004712891558855098
43248,32,8649,0,1328,1665,3072,4500,0,0,0,1,0,0,1,0,0,0.03102215485583571
21900,62,3285,3688,898,753,1337,1179,0,0,0,1,0,0,0,0,1,0.017132466872866004
16301,48,4890,2694,683,733,1240,869,0,0,0,0,1,0,1,0,0,0.011821412062066133
16328,28,3265,0,569,681,1524,1476,0,0,0,0,1,0,0,1,0,0.008708582402691834
21896,63,3284,0,988,813,2138,1472,0,1,0,0,0,0,1,0,0,0.014877698926480479
40737,56,8147,4871,1266,1889,2437,4827,0,0,0,0,1,0,0,0,1,0.033926668954831235
10500,36,3150,0,478,326,582,922,0,0,0,1,0,0,0,1,0,0.00578720466309422
21834,32,3275,1695,809,898,2181,1180,0,0,0,0,1,0,0,0,1,0.016196038830020455
29021,55,5804,3509,616,1296,1878,1867,0,1,0,0,0,1,0,0,0,0.022446497620242718
12453,37,2490,1448,417,397,1036,772,0,1,0,0,0,1,0,0,0,0.007204742452528851
126283,39,37885,9100,5624,4670,8225,15905,0,1,0,0,0,0,1,0,0,0.1244496997279994
15156,24,3031,0,423,460,966,928,0,0,0,0,1,0,0,1,0,0.007067849369994226
17560,31,3512,0,726,682,1260,1049,0,0,1,0,0,1,0,0,0,0.008574665256734048
13715,21,2743,0,459,558,862,905,0,1,0,0,0,0,0,1,0,0.006498453504958902
126467,26,25293,0,3706,5699,10100,28290,0,0,1,0,0,0,0,1,0,0.12376225837874943
